1_ortho	4_cgram	11_infover	5_genre
dislocation	NOM	na	f
frette	NOM	na	f
bleuît	VER	sub:imp:3s;	na
bergamote	NOM	na	f
transmute	VER	ind:pre:1s;ind:pre:3s;	na
affluentes	ADJ	na	f
tapinage	NOM	na	m
lumbagos	NOM	na	m
soixante-dix-huit	ADJ:num	na	na
amoncelaient	VER	ind:imp:3p;	na
bleuir	VER	inf;	na
audiovisuel	NOM	na	m
routage	NOM	na	m
amoncelait	VER	ind:imp:3s;	na
amoncelant	VER	par:pre;	na
amonceler	VER	inf;	na
acerbes	ADJ	na	f
bleuies	VER	par:pas;	f
sans-culottes	NOM	na	m
transmutent	VER	ind:pre:3p;	na
sarcelle	NOM	na	f
sarcelles	NOM	na	f
décades	NOM	na	f
transmutait	VER	ind:imp:3s;	na
paillardise	NOM	na	f
bouquetins	NOM	na	m
bleuis	VER	par:pas;	m
sans-culotte	NOM	na	m
bouquetin	NOM	na	m
bleuissaient	VER	ind:imp:3p;	na
bleuissait	VER	ind:imp:3s;	na
solfège	NOM	na	m
police-secours	NOM	na	f
bleuissent	VER	ind:pre:3p;	na
bleuira	VER	ind:fut:3s;	na
fridolins	NOM	na	m
transmutant	VER	par:pre;	na
inverti	VER	par:pas;	m
fridolin	NOM	na	m
décade	NOM	na	f
bleuit	VER	ind:pre:3s;ind:pas:3s;	na
blettes	NOM	na	f
affluents	ADJ	na	m
lumbago	NOM	na	m
cardiaques	NOM	na	m
cardiaque	NOM	na	m
dislocations	NOM	na	f
acerbe	ADJ	na	na
cinquièmement	ADV	na	na
cambodgienne	ADJ	na	f
poêlon	NOM	na	m
retends	VER	ind:pre:2s;	na
retendre	VER	inf;	na
retendait	VER	ind:imp:3s;	na
herbiers	NOM	na	m
souscription	NOM	na	f
oxydation	NOM	na	f
macrobiotique	ADJ	na	na
autocritique	NOM	na	f
lychee	NOM	na	m
énucléer	VER	inf;	na
bleui	VER	par:pas;	m
énucléé	VER	par:pas;	m
luxé	VER	par:pas;	m
luxer	VER	inf;	na
tapir	NOM	na	m
cambodgiennes	ADJ	na	f
soixante-neuf	ADJ:num	na	na
chemiserie	NOM	na	f
chemisette	NOM	na	f
soixante-huit	ADJ:num	na	na
chemisettes	NOM	na	f
pc	NOM	na	m
luxe	VER	ind:pre:3s;	na
retendu	VER	par:pas;	m
logos	NOM	na	m
souscriptions	NOM	na	f
transmuté	VER	par:pas;	m
cambodgien	ADJ	na	m
retendues	VER	par:pas;	f
apprenant	NOM	na	m
premier-maître	NOM	na	m
bleuie	VER	par:pas;	f
transmuter	VER	inf;	na
trempeur	NOM	na	m
amoncelle	VER	ind:pre:3s;	na
taï chi	NOM	na	m
arborescent	ADJ	na	m
lotta	NOM	na	f
amerrissage	NOM	na	m
ber	NOM	na	m
lychees	NOM	na	m
herbier	NOM	na	m
énucléés	VER	par:pas;	m
bruissaient	VER	ind:imp:3p;	na
bruissa	VER	ind:pas:3s;	na
cache-nez	NOM	na	m
spatulée	ADJ	na	f
quinquagénaires	NOM	na	na
assujettissant	VER	par:pre;	na
bruissait	VER	ind:imp:3s;	na
aérophagie	NOM	na	f
spatulées	ADJ	na	f
avertisseur	NOM	na	m
avertisseurs	NOM	na	m
bruissant	VER	par:pre;	na
surfacture	VER	ind:pre:1s;ind:pre:3s;	na
radius	NOM	na	m
spatulés	ADJ	na	m
bruisse	VER	ind:pre:3s;	na
soixante-dix	NOM	na	m
bruissent	VER	ind:pre:3p;	na
rétrospective	ADJ	na	f
stalactite	NOM	na	f
assujettissent	VER	ind:pre:3p;	na
repentance	NOM	na	f
resquille	NOM	na	f
biotechnique	NOM	na	f
berlingot	NOM	na	m
raboté	VER	par:pas;	m
quinquagénaire	NOM	na	na
rouet	NOM	na	m
berlingots	NOM	na	m
rabotée	VER	par:pas;	f
rabotées	VER	par:pas;	f
rétrospectives	ADJ	na	f
rabotés	VER	par:pas;	m
signalétique	ADJ	na	na
signalétiques	ADJ	na	m
surinent	VER	ind:pre:3p;	na
réenvisager	VER	inf;	na
solvabilité	NOM	na	f
soustractions	NOM	na	f
rétrécissements	NOM	na	m
soustraction	NOM	na	f
rétrécissement	NOM	na	m
régénéré	ADJ	na	m
scientiste	ADJ	na	na
bousillage	NOM	na	m
régénérée	ADJ	na	f
smack	NOM	na	m
bousillages	NOM	na	m
smacks	NOM	na	m
bruissé	VER	par:pas;	m
rancher	NOM	na	m
rabotais	VER	ind:imp:1s;	na
assujettisse	VER	sub:pre:3s;	na
samoans	ADJ	na	m
samoan	ADJ	na	m
rabotait	VER	ind:imp:3s;	na
rabotant	VER	par:pre;	na
rabotent	VER	ind:pre:3p;	na
raboter	VER	inf;	na
rétrospectif	ADJ	na	m
réutilisation	NOM	na	f
pêne	NOM	na	m
repincé	VER	par:pas;	m
rétrospectifs	ADJ	na	m
repincer	VER	inf;	na
calendula	NOM	na	m
stalactites	NOM	na	f
régénérés	ADJ	na	m
régénérées	ADJ	na	f
surine	VER	ind:pre:3s;	na
subrepticement	ADV	na	na
surinait	VER	ind:imp:3s;	na
belladone	NOM	na	f
routinière	ADJ	na	f
routinières	ADJ	na	f
reproductive	ADJ	na	f
sulfures	NOM	na	m
atolls	NOM	na	m
spécifié	ADJ	na	m
spécifiée	ADJ	na	f
assujettie	VER	par:pas;	f
suriné	VER	par:pas;	m
castagne	NOM	na	f
soixante-trois	ADJ:num	na	na
assujetties	VER	par:pas;	f
spécifiées	ADJ	na	f
rapatriés	NOM	na	m
assujettir	VER	inf;	na
assujettiraient	VER	cnd:pre:3p;	na
rapatrié	NOM	na	m
caftans	NOM	na	m
belladones	NOM	na	f
assujettis	VER	imp:pre:2s;par:pas;	m
assujettissaient	VER	ind:imp:3p;	na
assujetti	VER	par:pas;	m
cahoteuse	ADJ	na	f
reproductifs	ADJ	na	m
atoll	NOM	na	m
soixante-deux	ADJ:num	na	na
ribaud	NOM	na	m
ribauds	NOM	na	m
autographe	ADJ	na	na
autographes	ADJ	na	f
sud-américaine	NOM	na	f
castrateur	ADJ	na	m
sulfure	NOM	na	m
sud-américaines	NOM	na	f
routinier	ADJ	na	m
reproductif	ADJ	na	m
routiniers	ADJ	na	m
pénates	NOM	na	m
calcaire	ADJ	na	na
calcaires	ADJ	na	na
castratrice	ADJ	na	f
sureaux	NOM	na	m
sureau	NOM	na	m
assignats	NOM	na	m
castratrices	ADJ	na	f
caftan	NOM	na	m
sud-américain	NOM	na	m
attorney	NOM	na	m
quantifiable	ADJ	na	na
reconstituants	NOM	na	m
remix	NOM	na	m
beagles	NOM	na	m
surinerais	VER	cnd:pre:2s;	na
surfacturés	VER	par:pas;	m
beagle	NOM	na	m
roupette	NOM	na	f
suriner	VER	inf;	na
revissées	VER	par:pas;	f
revissé	VER	par:pas;	m
revisser	VER	inf;	na
bouviers	NOM	na	m
bouvier	NOM	na	m
revisse	VER	ind:pre:1s;	na
revissa	VER	ind:pas:3s;	na
surfacturé	VER	par:pas;	m
surfacturer	VER	inf;	na
boulgour	NOM	na	m
réglementairement	ADV	na	na
botulisme	NOM	na	m
bouillant	VER	par:pre;	na
solennités	NOM	na	f
sud-américains	NOM	na	m
celtique	ADJ	na	na
bravades	NOM	na	f
bagasse	NOM	na	f
spécifiés	ADJ	na	m
safran	ADJ	na	na
basal	ADJ	na	m
cahoteuses	ADJ	na	f
celtiques	ADJ	na	na
cahoteux	ADJ	na	m
bravade	NOM	na	f
capitainerie	NOM	na	f
bourrage	NOM	na	m
bourrages	NOM	na	m
bravissimo	NOM	na	m
reconstituant	NOM	na	m
santals	NOM	na	m
santal	NOM	na	m
simplifications	NOM	na	f
simplification	NOM	na	f
assujettissait	VER	ind:imp:3s;	na
assujettit	VER	ind:pre:3s;ind:pas:3s;	na
solennité	NOM	na	f
bipartite	ADJ	na	na
ménopausée	ADJ	na	f
contentements	NOM	na	m
embrumée	ADJ	na	f
présuppose	VER	ind:pre:3s;	na
présupposent	VER	ind:pre:3p;	na
présupposée	VER	par:pas;	f
embrumées	ADJ	na	f
embrumés	ADJ	na	m
à votre encontre	ADV	na	na
morne	NOM	na	na
emmenthal	NOM	na	m
immigrant	ADJ	na	m
immigrants	ADJ	na	m
velvet	NOM	na	m
mornes	NOM	na	na
disqualification	NOM	na	f
disqualifications	NOM	na	f
tabagies	NOM	na	f
corregidor	NOM	na	m
activisme	NOM	na	m
cui-cui	NOM	na	m
emmitouflé	ADJ	na	m
emmitouflée	ADJ	na	f
emmitouflées	ADJ	na	f
venteuse	ADJ	na	f
venteuses	ADJ	na	f
venteux	ADJ	na	m
emmitouflés	ADJ	na	m
condisciples	NOM	na	na
condisciple	NOM	na	na
locus	NOM	na	m
cucaracha	NOM	na	f
présupposant	VER	par:pre;	na
embrumé	ADJ	na	m
apoplectique	ADJ	na	na
abrasifs	NOM	na	m
patriarcat	NOM	na	m
patriarcats	NOM	na	m
optimum	NOM	na	m
optima	NOM	na	m
enjambée	NOM	na	f
enjambées	NOM	na	f
anisette	NOM	na	f
anisettes	NOM	na	f
fédéré	NOM	na	m
moralisme	NOM	na	m
fédérés	NOM	na	m
légats	NOM	na	m
légataires	NOM	na	na
légataire	NOM	na	na
légat	NOM	na	m
lécithine	NOM	na	f
chorus	NOM	na	m
abrasif	NOM	na	m
émincés	NOM	na	m
émincé	NOM	na	m
tabagie	NOM	na	f
discriminatoire	ADJ	na	na
illustrateur	NOM	na	m
conifères	NOM	na	m
illustratrice	NOM	na	f
lyophilisés	ADJ	na	m
lyophilisée	ADJ	na	f
lyophilisé	ADJ	na	m
conifère	NOM	na	m
annuellement	ADV	na	na
peroxydé	VER	par:pas;	m
grésillantes	ADJ	na	f
tari	ADJ	na	m
empoisonnante	ADJ	na	f
chaudes-pisses	NOM	na	f
inarticulé	ADJ	na	m
sécurit	NOM	na	m
psalmodie	NOM	na	f
inarticulée	ADJ	na	f
psalmodies	NOM	na	f
inarticulées	ADJ	na	f
inarticulés	ADJ	na	m
empoisonnantes	ADJ	na	f
photonique	ADJ	na	f
finassé	VER	par:pas;	m
chaude-pisse	NOM	na	f
psychanalytique	ADJ	na	na
psychanalytiques	ADJ	na	na
taris	ADJ	na	m
finassons	VER	imp:pre:1p;	na
défouloir	NOM	na	m
lectorat	NOM	na	m
finasses	VER	ind:pre:2s;	na
yakusa	NOM	na	m
grisbi	NOM	na	m
lavoirs	NOM	na	m
lavoir	NOM	na	m
ennobli	VER	par:pas;	m
lattis	NOM	na	m
finasser	VER	inf;	na
dompté	ADJ	na	m
domptée	ADJ	na	f
empoisonnant	ADJ	na	m
cireuse	ADJ	na	f
cireuses	ADJ	na	f
équidistante	ADJ	na	f
lisses	NOM	na	f
lisse	NOM	na	f
dégivré	VER	par:pas;	m
dégivrer	VER	inf;	na
grésillante	ADJ	na	f
grésillant	ADJ	na	m
gréco	ADV	na	na
obséquieux	ADJ	na	m
obséquieuses	ADJ	na	f
épurateur	NOM	na	m
tarie	ADJ	na	f
obséquieuse	ADJ	na	f
équidistant	ADJ	na	m
équidistantes	ADJ	na	f
emplâtres	NOM	na	m
équidistants	ADJ	na	m
dix-neuvième	ADJ	na	na
holistiques	ADJ	na	m
taries	ADJ	na	f
cireux	ADJ	na	m
impériale	NOM	na	f
emplâtre	NOM	na	m
impériales	NOM	na	f
lichettes	NOM	na	f
lichette	NOM	na	f
tiers-mondistes	ADJ	na	m
tiers-mondiste	ADJ	na	f
in memoriam	ADV	na	na
patri	ADV	na	na
apoplectiques	ADJ	na	na
domptés	ADJ	na	m
téléguidage	NOM	na	m
henry	NOM	na	m
hauts-de-chausses	NOM	na	m
haut-de-chausse	NOM	na	f
acquiescement	NOM	na	m
tyrannosaures	NOM	na	m
hypermarché	NOM	na	m
hypermarchés	NOM	na	m
tyrannosaure	NOM	na	m
hyperthermie	NOM	na	f
vagi	VER	par:pas;	m
acquiescements	NOM	na	m
vagir	VER	inf;	na
vagis	VER	ind:pre:1s;	na
vagissaient	VER	ind:imp:3p;	na
vagissais	VER	ind:imp:1s;ind:imp:2s;	na
vagissait	VER	ind:imp:3s;	na
vagissant	VER	par:pre;	na
vagissent	VER	ind:pre:3p;	na
évents	NOM	na	m
vagissons	VER	ind:pre:1p;	na
vagit	VER	ind:pre:3s;ind:pas:3s;	na
orthodoxie	NOM	na	f
devineresse	NOM	na	f
devineresses	NOM	na	f
devineur	NOM	na	m
hardes	NOM	na	f
harde	NOM	na	f
énarques	NOM	na	na
énarque	NOM	na	na
mi-longs	NOM	na	m
tapas	NOM	na	m
forgeur	NOM	na	m
practice	NOM	na	m
holistique	ADJ	na	na
ouvragées	ADJ	na	f
ouvragés	ADJ	na	m
acidulés	ADJ	na	m
acidulées	ADJ	na	f
ouvragé	ADJ	na	m
acidulée	ADJ	na	f
acidulé	ADJ	na	m
oxygénation	NOM	na	f
histamine	NOM	na	f
homéopathe	ADJ	na	m
demi-mois	NOM	na	m
contreplaqué	NOM	na	m
contredits	NOM	na	m
évent	NOM	na	m
contredit	NOM	na	m
horizontalement	ADV	na	na
panama	NOM	na	m
panamas	NOM	na	m
totons	NOM	na	m
toton	NOM	na	m
tétanie	NOM	na	f
agenouillé	ADJ	na	m
agenouillée	ADJ	na	f
agenouillées	ADJ	na	f
agenouillés	ADJ	na	m
usufruit	NOM	na	m
matelassée	ADJ	na	f
matelassé	ADJ	na	m
abordé	ADJ	na	m
millimétrique	ADJ	na	na
millimétriques	ADJ	na	na
millième	ADJ	na	na
diluant	ADJ	na	m
affleurant	VER	par:pre;	na
ébouillantés	ADJ	na	m
mitraillage	NOM	na	m
mitraillages	NOM	na	m
ébouillantées	ADJ	na	f
diorama	NOM	na	m
dioramas	NOM	na	m
ébouillantée	ADJ	na	f
ébouillanté	ADJ	na	m
affleurait	VER	ind:imp:3s;	na
apostrophes	NOM	na	f
iambique	ADJ	na	m
iambiques	ADJ	na	m
tue-mouches	ADJ	na	na
tue-mouche	ADJ	na	m
ichtyologie	NOM	na	f
affleuraient	VER	ind:imp:3p;	na
affleura	VER	ind:pas:3s;	na
prépondérant	ADJ	na	m
prépondérante	ADJ	na	f
prépondérants	ADJ	na	m
modiste	NOM	na	na
modistes	NOM	na	na
apostrophe	NOM	na	f
émotivité	NOM	na	f
conjuguée	ADJ	na	f
conjugué	ADJ	na	m
civette	NOM	na	f
parthénogénétique	ADJ	na	m
gîte	ADJ	na	m
affleure	VER	imp:pre:2s;ind:pre:3s;	na
sémaphore	NOM	na	m
millièmes	ADJ	na	na
hâle	NOM	na	m
hâles	NOM	na	m
abordées	ADJ	na	f
handicapant	ADJ	na	m
épidural	ADJ	na	m
abordés	ADJ	na	m
épidurale	ADJ	na	f
miniaturisation	NOM	na	f
tutti quanti	ADV	na	na
coordinateur	ADJ	na	m
contentement	NOM	na	m
sémaphores	NOM	na	m
coordinatrice	ADJ	na	f
emballeuses	NOM	na	f
pourparler	NOM	na	m
affleuré	VER	par:pas;	m
affleurèrent	VER	ind:pas:3p;	na
affleurât	VER	sub:imp:3s;	na
mandrins	NOM	na	m
mandrin	NOM	na	m
mammographie	NOM	na	f
dénominateur	NOM	na	m
affleurer	VER	inf;	na
affleurent	VER	ind:pre:3p;	na
emballeur	NOM	na	m
emballeurs	NOM	na	m
emballeuse	NOM	na	f
domptées	ADJ	na	f
ouvragée	ADJ	na	f
finasse	VER	ind:pre:3s;	na
vizirs	NOM	na	m
synergie	NOM	na	f
gaussé	VER	par:pas;	m
gaussée	VER	par:pas;	f
finassait	VER	ind:imp:3s;	na
aruspices	NOM	na	m
aruspice	NOM	na	m
cinquante-trois	ADJ:num	na	na
initialisé	ADJ	na	m
initialisée	ADJ	na	f
initialisés	ADJ	na	m
gelure	NOM	na	f
gelures	NOM	na	f
inodore	ADJ	na	na
inodores	ADJ	na	na
décontraction	NOM	na	f
jacinthes	NOM	na	f
jacinthe	NOM	na	f
gentiane	NOM	na	f
gentianes	NOM	na	f
ménopausé	ADJ	na	m
ménopausées	ADJ	na	f
cristi	ONO	na	na
nord-sud	ADJ	na	na
genèse	NOM	na	f
irréversiblement	ADV	na	na
synergies	NOM	na	f
gaussèrent	VER	ind:pas:3p;	na
visitation	NOM	na	f
journellement	ADV	na	na
pulseur	NOM	na	m
évolutionniste	ADJ	na	f
graphologie	NOM	na	f
piéta	NOM	na	f
inextricablement	ADV	na	na
aryenne	NOM	na	f
junky	NOM	na	m
gaussaient	VER	ind:imp:3p;	na
commercialisation	NOM	na	f
grandiloquents	ADJ	na	m
grandiloquentes	ADJ	na	f
grandiloquente	ADJ	na	f
informatiquement	ADV	na	na
grandiloquent	ADJ	na	m
gaussait	VER	ind:imp:3s;	na
gaussant	VER	par:pre;	na
gausse	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
gaussent	VER	ind:pre:3p;	na
gausser	VER	inf;	na
aristocratique	ADJ	na	na
aristocratiques	ADJ	na	na
gausserai	VER	ind:fut:1s;	na
gausserait	VER	cnd:pre:3s;	na
gaussez	VER	imp:pre:2p;	na
vizir	NOM	na	m
gestionnaire	NOM	na	na
pituitaire	ADJ	na	na
gestionnaires	NOM	na	na
navaja	NOM	na	f
navajas	NOM	na	f
anti-taches	NOM	na	f
technologiquement	ADV	na	na
polygame	ADJ	na	na
décarcassées	VER	par:pas;	f
intoxiqués	ADJ	na	m
décarcassée	VER	par:pas;	f
décarcassé	VER	par:pas;	m
décarcasser	VER	inf;	na
intoxiquée	ADJ	na	f
décarcassent	VER	ind:pre:3p;	na
intoxiqué	ADJ	na	m
décarcassait	VER	ind:imp:3s;	na
décarcassais	VER	ind:imp:1s;	na
familièrement	ADV	na	na
anti-émeute	ADJ	na	na
chao	ADV	na	na
anti-émeutes	ADJ	na	na
polyvalent	ADJ	na	m
polyvalente	ADJ	na	f
polyvalents	ADJ	na	m
désherbage	NOM	na	m
voltigeur	NOM	na	m
voltigeurs	NOM	na	m
internés	ADJ	na	m
internées	ADJ	na	f
internée	ADJ	na	f
faustienne	ADJ	na	f
crinolines	NOM	na	f
crinoline	NOM	na	f
encornet	NOM	na	m
encornets	NOM	na	m
non-combattants	ADJ	na	m
non-combattant	ADJ	na	m
ionisée	ADJ	na	f
pyrotechnie	NOM	na	f
ionisé	ADJ	na	m
couscoussier	NOM	na	m
couscoussiers	NOM	na	m
gig	NOM	na	m
interné	ADJ	na	m
symposiums	NOM	na	m
symposium	NOM	na	m
faustien	ADJ	na	m
acceptions	NOM	na	f
acception	NOM	na	f
déshumanisation	NOM	na	f
poisson-lune	NOM	na	m
prolapsus	NOM	na	m
codification	NOM	na	f
ci-après	ADV	na	na
endoscope	NOM	na	m
pituitaires	ADJ	na	na
fahrenheit	ADJ	na	m
évocateurs	ADJ	na	m
coagulants	NOM	na	m
négative	NOM	na	f
évocateur	ADJ	na	m
picturales	ADJ	na	f
coagulant	NOM	na	m
krachs	NOM	na	m
créatinine	NOM	na	f
krach	NOM	na	m
dragage	NOM	na	m
mutinés	ADJ	na	m
aryennes	NOM	na	f
compacté	VER	par:pas;	m
picturale	ADJ	na	f
compacts	NOM	na	m
compacte	VER	ind:pre:3s;	na
compact	NOM	na	m
mutiné	ADJ	na	m
encadrés	NOM	na	m
factuels	ADJ	na	m
agro-alimentaire	ADJ	na	f
encadré	NOM	na	m
prorata	NOM	na	m
élégie	NOM	na	f
compost	NOM	na	m
néocortex	NOM	na	m
évocatrices	ADJ	na	f
adaptateur	NOM	na	m
adaptateurs	NOM	na	m
évocatrice	ADJ	na	f
transmutation	NOM	na	f
douceâtre	ADJ	na	na
douceâtres	ADJ	na	na
transmutations	NOM	na	f
factuel	ADJ	na	m
factuelles	ADJ	na	f
négatives	NOM	na	f
pictural	ADJ	na	m
élégies	NOM	na	f
filmique	ADJ	na	na
ennoblie	VER	par:pas;	f
ennoblit	VER	ind:pre:3s;ind:pas:3s;	na
ennoblir	VER	inf;	na
grattements	NOM	na	m
grattement	NOM	na	m
muleta	NOM	na	f
ennoblis	VER	ind:pre:2s;par:pas;	m
nivelées	VER	par:pas;	f
attroupait	VER	ind:imp:3s;	na
sudoripares	ADJ	na	f
couac	NOM	na	m
obscurantisme	NOM	na	m
nivelés	VER	par:pas;	m
tout-fait	ADJ	na	m
couacs	NOM	na	m
nière	NOM	na	m
nivelée	VER	par:pas;	f
ouvragé	VER	par:pas;	m
nivelé	VER	par:pas;	m
nivelât	VER	sub:imp:3s;	na
nivellent	VER	ind:pre:3p;	na
cover-girls	NOM	na	f
nivelle	VER	ind:pre:1s;	na
cot cot codec	ONO	na	na
ouvrager	VER	inf;	na
saint-honoré	NOM	na	m
coterie	NOM	na	f
niveler	VER	inf;	na
coteries	NOM	na	f
travestisme	NOM	na	m
tout-fait	ADJ:ind	na	m
sudoripare	ADJ	na	na
toussoté	VER	par:pas;	m
regain	NOM	na	m
orléaniste	ADJ	na	f
orléanistes	ADJ	na	f
regains	NOM	na	m
glaciologue	NOM	na	na
gargotiers	NOM	na	m
gigolette	NOM	na	f
gargotier	NOM	na	m
nombriliste	NOM	na	na
antidreyfusards	NOM	na	m
antidreyfusarde	ADJ	na	f
ornementation	NOM	na	f
ornementations	NOM	na	f
antidreyfusard	NOM	na	m
camuse	ADJ	na	f
sampang	NOM	na	m
ouvragée	VER	par:pas;	f
antonin	ADJ	na	m
nôtres	ADJ:pos	na	na
sampangs	NOM	na	m
sabreurs	NOM	na	m
attroupaient	VER	ind:imp:3p;	na
camus	ADJ	na	m
sabreur	NOM	na	m
cover-girl	NOM	na	f
caravansérails	NOM	na	m
nimbo-stratus	NOM	na	m
caravansérail	NOM	na	m
carapatait	VER	ind:imp:3s;	na
froncés	ADJ	na	m
observances	NOM	na	f
girl friend	NOM	na	f
froncées	ADJ	na	f
froncée	ADJ	na	f
froncé	ADJ	na	m
éolienne	NOM	na	f
sudation	NOM	na	f
carapate	VER	ind:pre:1s;ind:pre:3s;	na
éoliennes	NOM	na	f
carambole	NOM	na	f
observance	NOM	na	f
carapatent	VER	ind:pre:3p;	na
nipponne	ADJ	na	f
nippes	NOM	na	f
saints-pères	NOM	na	m
saint-père	NOM	na	m
obscurantiste	NOM	na	na
caramboles	NOM	na	f
attroupa	VER	ind:pas:3s;	na
garbure	NOM	na	f
obscurantismes	NOM	na	m
frisous	NOM	na	m
conventionnée	ADJ	na	f
nivelait	VER	ind:imp:3s;	na
carapater	VER	inf;	na
nippe	NOM	na	f
toussotai	VER	ind:pas:1s;	na
antivol	ADJ	na	f
ouvrageant	VER	par:pre;	na
toussotiez	VER	ind:imp:2p;	na
toussoter	VER	inf;	na
ouvrage	VER	ind:pre:3s;	na
toussotent	VER	ind:pre:3p;	na
toussote	VER	ind:pre:1s;ind:pre:3s;	na
toussotant	VER	par:pre;	na
toussotait	VER	ind:imp:3s;	na
toussotaient	VER	ind:imp:3p;	na
fruitière	NOM	na	f
fruitiers	NOM	na	m
éolien	NOM	na	m
fruitier	NOM	na	m
toussota	VER	ind:pas:3s;	na
ou	PRO:per	na	m
aconit	NOM	na	m
traboules	NOM	na	f
épanchements	NOM	na	m
nivelant	VER	par:pre;	na
épanchement	NOM	na	m
carapatés	VER	par:pas;	m
ouille	VER	imp:pre:2s;ind:pre:3s;	na
carapaté	VER	par:pas;	m
recyclables	ADJ	na	na
bidonnant	ADJ	na	m
orienteur	ADJ	na	m
reflex	NOM	na	m
coulissa	VER	ind:pas:3s;	na
coupe-choux	NOM	na	m
sagaie	NOM	na	f
fête-dieu	NOM	na	f
antiquaille	NOM	na	f
omerta	NOM	na	f
sagaies	NOM	na	f
salaisons	NOM	na	f
sonatine	NOM	na	f
corn flakes	NOM	na	f
on-dit	NOM	na	m
félibrige	NOM	na	m
onirisme	NOM	na	m
salonnières	NOM	na	f
salaison	NOM	na	f
fédéralisme	NOM	na	m
opposable	ADJ	na	m
attroupés	VER	par:pas;	m
opposables	ADJ	na	na
attroupées	VER	par:pas;	f
oppresseur	ADJ	na	m
oppresseurs	ADJ	na	m
optalidon	NOM	na	m
attroupée	VER	par:pas;	f
optimisation	NOM	na	f
corbin	NOM	na	m
attroupé	VER	par:pas;	m
antiquailles	NOM	na	f
numérologie	NOM	na	f
orientable	ADJ	na	na
coulissée	VER	par:pas;	f
recyclable	ADJ	na	na
détaillant	NOM	na	m
détachable	ADJ	na	na
coulissait	VER	ind:imp:3s;	na
détaillants	NOM	na	m
capon	ADJ	na	m
capons	ADJ	na	m
oedipe	NOM	na	m
nymphées	NOM	na	m
coulissaient	VER	ind:imp:3p;	na
antiscientifique	ADJ	na	f
olifant	NOM	na	m
octosyllabes	NOM	na	m
octosyllabe	NOM	na	m
tramontanes	NOM	na	f
tramontane	NOM	na	f
ocre	ADJ	na	na
gables	NOM	na	m
coulisse	VER	ind:pre:3s;	na
safrane	VER	ind:pre:3s;	na
coulissent	VER	ind:pre:3p;	na
coulisser	VER	inf;	na
galetas	NOM	na	m
coulisses	VER	ind:pre:2s;	na
coulissèrent	VER	ind:pas:3p;	na
gable	NOM	na	m
coulissé	VER	par:pas;	m
attroupèrent	VER	ind:pas:3p;	na
novation	NOM	na	f
gazinière	NOM	na	f
gazinières	NOM	na	f
orchis	NOM	na	m
copule	NOM	na	f
émétique	NOM	na	m
nonnette	NOM	na	f
nonciature	NOM	na	f
caquetage	NOM	na	m
caquetages	NOM	na	m
redéployez	VER	imp:pre:2p;ind:pre:2p;	na
redéployer	VER	inf;	na
antillaises	NOM	na	f
antillaise	NOM	na	f
antillais	NOM	na	m
redéploie	VER	ind:pre:3s;	na
non-fumeur	NOM	na	m
non-conformistes	ADJ	na	na
non-conformiste	ADJ	na	na
coulissant	VER	par:pre;	na
néogothique	ADJ	na	m
néolibéralisme	NOM	na	m
garibaldiens	ADJ	na	m
ganté	VER	par:pas;	m
gantée	VER	par:pas;	f
gantées	VER	par:pas;	f
bidonnante	ADJ	na	f
gantés	VER	par:pas;	m
garibaldien	ADJ	na	m
orgueilleusement	ADV	na	na
gante	VER	ind:pre:3s;	na
dévaluations	NOM	na	f
nonnettes	NOM	na	f
attrouper	VER	inf;	na
fâcheries	NOM	na	f
gazouillant	ADJ	na	m
fâcherie	NOM	na	f
obédiences	NOM	na	f
détourage	NOM	na	m
obédience	NOM	na	f
attrouperaient	VER	cnd:pre:3p;	na
recreuser	VER	inf;	na
recreuse	VER	ind:pre:3s;	na
fuselés	ADJ	na	m
fuselées	ADJ	na	f
gazouillante	ADJ	na	f
gazouillants	ADJ	na	m
dévaluation	NOM	na	f
saisissements	NOM	na	m
attroupent	VER	ind:pre:3p;	na
saisissement	NOM	na	m
fuselée	ADJ	na	f
fuselé	ADJ	na	m
déstabilisatrice	ADJ	na	f
acquêts	NOM	na	m
acquêt	NOM	na	m
beur	ADJ	na	m
gantant	VER	par:pre;	na
gentleman-farmer	NOM	na	m
gentlemen-farmers	NOM	na	m
gantait	VER	ind:imp:3s;	na
significativement	ADV	na	na
ouvragées	VER	par:pas;	f
castel	NOM	na	m
pis-aller	NOM	na	m
érogènes	ADJ	na	na
compagnonnage	NOM	na	m
compagnonnages	NOM	na	m
piquerons	NOM	na	m
érogène	ADJ	na	f
caséine	NOM	na	f
encagoulés	NOM	na	m
pipeuses	NOM	na	f
pipeuse	NOM	na	f
pipeur	NOM	na	m
tette	NOM	na	f
suralimentés	ADJ	na	m
suralimentée	ADJ	na	f
teuton	NOM	na	m
teutons	NOM	na	m
schuss	NOM	na	m
astérisme	NOM	na	m
castrisme	NOM	na	m
thallium	NOM	na	m
complétude	NOM	na	f
pissette	NOM	na	f
encartait	VER	ind:imp:3s;	na
encarter	VER	inf;	na
commotionnée	VER	par:pas;	f
encensoirs	NOM	na	m
encensoir	NOM	na	m
aridité	NOM	na	f
commisération	NOM	na	f
piétonnières	ADJ	na	f
piétonnière	ADJ	na	f
piétonnier	ADJ	na	m
commotionnerait	VER	cnd:pre:3s;	na
